date,startup_name,industry,city,investors,investment_type,amount_usd,year,month
2016-02-15,Aasaanjobs,Consumer Internet,Mumbai,"Aspada Advisors, IDG Ventures,\\xc2\\xa0 Inventus Capital",Private Equity,5000000.0,2016.0,2.0
2016-02-15,Snapdeal,eCommerce,Delhi,Ontario Teachers\\xe2\\x80\\x99 Pension Plan & Others,Private Equity,200000000.0,2016.0,2.0
2016-02-15,GoYaNo,Consumer Internet,Gurgaon,Mukesh Kumar Gupta,Seed Funding,50000.0,2016.0,2.0
2016-02-15,RentSher,Consumer Internet,Bengaluru,"Vaibhav Doshi, Abhay Singhal, Vibhu Garg, Joby Babu, Abhishek Acharya, Manish Shah",Seed Funding,300000.0,2016.0,2.0
2016-02-15,Buddy,Finance,Bengaluru,"Blume Ventures,\\xc2\\xa0 Tracxn Labs",Seed Funding,500000.0,2016.0,2.0
2016-02-16,TableHero,Consumer Internet,Bengaluru,"GrowX Ventures, Kunal Shah, Sandeep Tandon, Haresh Chawla, Powai Lake Ventures, Globevestor",Seed Funding,1000000.0,2016.0,2.0
2016-02-16,BetterPlace,Technology,Bengaluru,Unitus Seed Fund,Seed Funding,970000.0,2016.0,2.0
2016-02-16,icustommadeit,eCommerce,Pune,"Brand Capital, Siddhivinayak Skyscrapers, Dinesh R. Challa",Private Equity,4000000.0,2016.0,2.0
2016-02-17,GameZop,Technology,Delhi,"KWAN Entertainment & Marketing Solutions, Powerhouse Ventures & Others",Seed Funding,350000.0,2016.0,2.0
2016-02-17,The Viral Fever,Consumer Internet,Mumbai,Tiger Global,Private Equity,10000000.0,2016.0,2.0
2016-02-17,Avanti Learning,Education,Delhi,Michael & Susan Dell Foundation,Private Equity,5000000.0,2016.0,2.0
2016-02-18,HealthKumbh,Consumer Internet,Ahmedabad,Undisclosed investor,Seed Funding,73000.0,2016.0,2.0
2016-02-18,Careongo,eCommerce,Delhi,Farooq Oomerbhoy & Other angel investors,Seed Funding,300000.0,2016.0,2.0
2016-02-18,Ark Robot,Technology,Bengaluru,Qualcomm (Through QPrize Contest),Seed Funding,350000.0,2016.0,2.0
2016-02-19,Jaypore,eCommerce,Delhi,Aavishkaar,Private Equity,5000000.0,2016.0,2.0
2016-02-19,Advantage Club,Consumer Internet,Gurgaon,Purvi Ventures & Others,Seed Funding,400000.0,2016.0,2.0
2016-02-22,Baby Berry,Consumer Internet,Bengaluru,Nitin Bagmane & Other undisclosed investors,Seed Funding,1000000.0,2016.0,2.0
2016-02-22,Magicpin,Consumer Internet,Delhi,Lightspeed India,Private Equity,3000000.0,2016.0,2.0
2016-02-22,First Eat,Consumer Internet,Delhi,Undisclosed investor,Seed Funding,100000.0,2016.0,2.0
2016-02-22,Taskbob,Consumer Internet,Mumbai,"IvyCap Ventures, Orios Venture Partners, Mayfield India",Private Equity,4500000.0,2016.0,2.0
2016-02-22,Styledotme,Consumer Internet,Delhi,Indian Angel Network,Seed Funding,37000.0,2016.0,2.0
2016-02-23,CupoNation,Consumer Internet,Gurgaon,"Rocket Internet AG, Holtzbrink Ventures, New Enterprise Associates (NEA), e.ventures, ru-Net, Deutsche Telekom Strategic Investments (DTSI), Silicon Valley Bank",Private Equity,11000000.0,2016.0,2.0
2016-02-24,Sayfix,Consumer Internet,Bengaluru,Yajnanarayana Kammaje,Seed Funding,160000.0,2016.0,2.0
2016-02-24,NoBroker,Consumer Internet,Bengaluru,"Beenext, Digital Garage, Beenos, Qualgro, Mamoru Taniya, SAIF Partners",Private Equity,10000000.0,2016.0,2.0
2016-02-24,AppilyEver,Consumer Internet,Hyderabad,"Varun Aggarwal, Suresh Venkat, Raj Y",Seed Funding,400000.0,2016.0,2.0
2016-02-24,Pocketin,Consumer Internet,Noida,Swastika Company Ltd,Seed Funding,150000.0,2016.0,2.0
2016-02-25,OfBusiness,eCommerce,Gurgaon,Matrix Partners India,Private Equity,5000000.0,2016.0,2.0
2016-02-25,Juspay,Consumer Internet,Bengaluru,"Accel Partners, Ashish Hemrajani, Parikshit Dar, Rajesh Balpande",Private Equity,5800000.0,2016.0,2.0
2016-02-25,Funcart,eCommerce,Delhi,Undisclosed HNIs,Seed Funding,70000.0,2016.0,2.0
2016-02-26,Freedom Smart Labs,Technology,Delhi,Kapil Goel,Seed Funding,145000.0,2016.0,2.0
2016-02-26,EduBridge,Consumer Internet,Mumbai,"Insitor Impact Asia Fund, Acumen Fund",Private Equity,2500000.0,2016.0,2.0
2016-02-29,Hopscotch,eCommerce,Mumbai,Eduardo Saverin,Private Equity,13000000.0,2016.0,2.0
2016-01-04,B9 Beverages,Food & Beverage,Delhi,"Sequoia Capital, Kunal Bahl, Rohit Bansal, Deepinder Goyal, Ashish Dhawan, Mayank Singhal",Private Equity,6000000.0,2016.0,1.0
2016-01-05,MyChild App,Education,Bhopal,"Samir Bangara, Anisha Mittal, Amit Gupta, Pallav Nadhani, Lalit Mangal, Arihant Patni, Dr. Ritesh Malik, Deobrat Singh, Saurab Paruthi, Singapore Angel Network.",Seed Funding,100000.0,2016.0,1.0
2016-01-05,360Ride,Consumer Internet,Bengaluru,Undisclosed,Seed Funding,150000.0,2016.0,1.0
2016-01-05,Alef\\nMobitech,Consumer Internet,Mumbai,Tata Capital Innovation Fund,Private Equity,5000000.0,2016.0,1.0
2016-01-06,Sensara,Technology,Bengaluru,"Lalitesh Katragadda,\\xc2\\xa0 Ganayantrika Systems",Seed Funding,750000.0,2016.0,1.0
2016-01-06,Zebpay,Consumer Internet,Ahmedabad,"Arjun Handa, Amit Jindal, Nagendra Chaudhary",Private Equity,1000000.0,2016.0,1.0
2016-01-06,PlanMy\\nMedicalTrip,Healthcare,Pune,"Bhanu Vikram Parsotam, Rohan Desai and Paras Patel",Seed Funding,150000.0,2016.0,1.0
2016-01-06,MyCity4Kids,Education,Gurgaon,"SIDBI Venture Capital Limited, YourNest Angel Fund",Private Equity,3000000.0,2016.0,1.0
2016-01-06,Justdakhila.com,Education,Delhi,Ankur Gupta,Seed Funding,750000.0,2016.0,1.0
2016-01-07,Infurnia,Consumer Internet,Bengaluru,Idein Ventures,Seed Funding,160000.0,2016.0,1.0
2016-01-07,Myly,Education,Jaipur,Newbie Promoter Pvt Ltd,Seed Funding,100000.0,2016.0,1.0
2016-01-07,MakeMyTrip,Consumer Internet,Gurgaon,Ctrip.com International Ltd,Private Equity,180000000.0,2016.0,1.0
2016-01-08,Melorra,eCommerce,Bengaluru,Lightbox Ventures,Private Equity,5000000.0,2016.0,1.0
2016-01-08,ConfirmTKT,Consumer Internet,Bengaluru,"Krishna Jhujhunwala, Dr. Apoorv Ranjan Sharma, Anirudh Damani, Anand Ladsariya, Sanjay Mehta & Others",Seed Funding,250000.0,2016.0,1.0
2016-01-08,Gyaanzone,Education,Mumbai,GBIM Technologies Pvt Ltd,Seed Funding,45000.0,2016.0,1.0
2016-01-11,Koovs,eCommerce,Gurgaon,"Nahata Family, Waheed Alli",Private Equity,5400000.0,2016.0,1.0
2016-01-11,FreshMenu,Consumer Internet,Bengaluru,"Zodius Capital, Lightspeed Venture Partners",Private Equity,16500000.0,2016.0,1.0
2016-01-11,SavvyMob,eCommerce,Bengaluru,"TV Mohandas Pai, LetsVenture",Seed Funding,1000000.0,2016.0,1.0
2016-01-12,Shopclues,eCommerce,Gurgaon,"GIC, Tiger Global Management, Nexus Venture Partners",Private Equity,100000000.0,2016.0,1.0
2016-01-12,iBus Networks,Technology,Bengaluru,"Vallabh Bhanshali, N Squared Management LLC, Jagdish & Sandeep Mehta Family Office",Private Equity,2300000.0,2016.0,1.0
2016-01-12,Happy2Refer,Consumer Internet,Mumbai,"Equity Crest, Vinners, Sparknext",Seed Funding,250000.0,2016.0,1.0
2016-01-13,CarTrade,Consumer Internet,Mumbai,"Temasek Holdings, March Capital, Warburg Pincus",Private Equity,145000000.0,2016.0,1.0
2016-01-13,Rentomo,Consumer Internet,Bengaluru,Shiva Ashok & Other unnamed investors,Seed Funding,100000.0,2016.0,1.0
2016-01-13,Roder,Consumer Internet,Delhi,Unicorn India Ventures,Seed Funding,240000.0,2016.0,1.0
2016-01-13,Care24,Healthcare,Mumbai,"SAIF Partners, India Quotient",Private Equity,4000000.0,2016.0,1.0
2016-01-14,Orahi,Consumer Internet,Gurgaon,Indian Angel Network,Seed Funding,520000.0,2016.0,1.0
2016-01-15,Fitso,Consumer Internet,Gurgaon,"Varun Khurana, Samar Singla, Vinay Bansal,",Seed Funding,200000.0,2016.0,1.0
2016-01-18,Kartrocket,Consumer Internet,Delhi,"Bertelsmann India Investments, Nirvana Digital India Fund, Nirvana Digital Investment Holding, 500 Startups",Private Equity,6000000.0,2016.0,1.0
2016-01-19,Swiggy,Consumer Internet,Bengaluru,"Harmony Partners, RB Investments & existing investors",Private Equity,35000000.0,2016.0,1.0
2016-01-19,DailyObjects,eCommerce,Delhi,"Unilazer Fund,\\xc2\\xa0 Phanindra Sama, Peyush Bansal",Private Equity,1400000.0,2016.0,1.0
2016-01-19,Indus OS,Technology,Mumbai,"Omidyar Network,",Private Equity,5000000.0,2016.0,1.0
2016-01-19,CollegeDunia,Consumer Internet,Delhi,Umang Kumar,Seed Funding,445000.0,2016.0,1.0
2016-01-19,Villgro,Finance,Chennai,"Lemelson Foundation, Michael and Susan Dell Foundation",Private Equity,3500000.0,2016.0,1.0
2016-01-20,IndustryBuying,eCommerce,Delhi,Trifecta Capital,Private Equity,1800000.0,2016.0,1.0
2016-01-20,Just Buy Live,eCommerce,Mumbai,Alpha Capital,Private Equity,20000000.0,2016.0,1.0
2016-01-20,IMbesharam,eCommerce,New Delhi / US,Undisclosed US Based Investors,Private Equity,4000000.0,2016.0,1.0
2016-01-20,Moodoo,Consumer Internet,Mumbai / UK,Sa\\xc3\\xafd Business School Seed Fund.,Seed Funding,40000.0,2016.0,1.0
2016-01-21,Fisdom,Consumer Internet,Bengaluru,Rob Chandra,Seed Funding,500000.0,2016.0,1.0
2016-01-21,Easypolicy,Consumer Internet,Noida,Unilazer Ventures,Private Equity,2200000.0,2016.0,1.0
2016-01-21,Housing.com,Consumer Internet,Mumbai,SoftBank,Private Equity,15000000.0,2016.0,1.0
2016-01-21,CREO,Technology,Bengaluru,"Sequoia Capital, Beenext Ventures, India Quotient, Anand Chandrasekaran",Private Equity,3000000.0,2016.0,1.0
2016-01-22,ShabdaNagari,Consumer Internet,Kanpur,Kanpur Angels & Others,Seed Funding,200000.0,2016.0,1.0
2016-01-22,SnapBizz,eCommerce,Bengaluru,"Jungle Ventures, Taurus Value Creation, Konly Venture, Blume Ventures",Private Equity,7200000.0,2016.0,1.0
2016-01-22,Silvan,Technology,Bengaluru,The Chennai Angels,Seed Funding,515000.0,2016.0,1.0
2016-01-22,EPS,Technology,Mumbai,APIS Partners,Private Equity,35000000.0,2016.0,1.0
2016-01-22,Qubole,Technology,Bengaluru,"Institutional Venture Partners, Norwest Venture Partners, Lightspeed Venture Partners, CRV",Private Equity,30000000.0,2016.0,1.0
2016-01-25,SIFTR Labs,Consumer Internet,Mumbai,Venture Catalysts,Seed Funding,150000.0,2016.0,1.0
2016-01-25,Power2SME,Consumer Internet,Gurgaon,"Nandan Nilekani, Accel Partners, Kalaari Capital and Inventus Capital",Private Equity,21000000.0,2016.0,1.0
2016-01-27,Buildzar,eCommerce,Gurgaon,Puneet Dalmia,Private Equity,4000000.0,2016.0,1.0
2016-01-27,Applicate,Technology,Bengaluru,Undisclosed investors,Seed Funding,1000000.0,2016.0,1.0
2016-01-28,Zebi (yet to launch),Technology,Hyderabad,Un disclosed investors,Seed Funding,1000000.0,2016.0,1.0
2016-01-28,Truce,FMCG,Mumbai,"Anupam Mittal, Amit Gupta, Utsav Somani, Neeraj Goenka, Farooq Adam Mukadam",Seed Funding,370000.0,2016.0,1.0
2016-01-29,Qriyo,Consumer Internet,Jodhpur,Idein Ventures,Seed Funding,160000.0,2016.0,1.0
2016-01-29,Aisle,Consumer Internet,Bengaluru,"TermSheet, ah! Ventures",Seed Funding,185000.0,2016.0,1.0
2016-01-29,FreshMenu,Consumer Internet,Bengaluru,"Zodius Technology Fund, Lightspeed Venture Partners",Private Equity,17000000.0,2016.0,1.0
2016-01-29,Truebil,eCommerce,Mumbai,"Kalaari Capital, Inventus Capital, Tekton Ventures, Kae Capital",Private Equity,5150000.0,2016.0,1.0
2016-01-29,Rare Media,Technology,Delhi,Info Edge (India) Ltd,Private Equity,1100000.0,2016.0,1.0
2015-12-01,CollegeDekho,Online Education Information platform,Jaipur,GirnarSoft,Seed Funding,1000000.0,2015.0,12.0
2015-12-01,Patel Logistics,Transportation & Logistics Platform,Mumbai,Frontline Strategy,Private Equity,5600000.0,2015.0,12.0
2015-12-01,Wigzo,Enterprise Marketing Automation platform,Delhi,"Aarin Capital Partners, TV Mohandas Pai",Seed Funding,500000.0,2015.0,12.0
2015-12-01,Godof Hospitals,Digital Healthcare,Delhi,Pankaj Gupta,Seed Funding,2000000.0,2015.0,12.0
2015-12-02,RoomsTonite,Last Minute Hotel Booking App,Bengaluru,"Lashit Sanghvi, Nikhil Vora, Venkat Vardhan,Mohammed Bin Abdul Rehman Al Khalifa,\\xc2\\xa0 Ralph Berezan, Vissal Mathew,\\xc2\\xa0 Balamurali Krishna",Seed Funding,1500000.0,2015.0,12.0
2015-12-03,EasyKhaana,Online Food ordering & Delivery platform,Delhi,Undisclosed investors,Seed Funding,100000.0,2015.0,12.0
2015-12-03,Shuttl,App based Bus Pooling Services,Gurgaon,"Sequoia Capital, Times Internet Ltd & One more Fund",Private Equity,20000000.0,2015.0,12.0
2015-12-04,Applop,On Demand Mobile app developer,Kolkata,GHV Accelerator,Seed Funding,100000.0,2015.0,12.0
2015-12-04,CaRPM,Car Maintenance & Management mobile app,Gurgaon,GHV Accelerator,Seed Funding,100000.0,2015.0,12.0
2015-12-04,NDTV Wedding portal,Online Wedding Marketplace,Delhi,CerraCap,Private Equity,20000000.0,2015.0,12.0
2015-12-07,Customfurnish,Custom Made furniture e-tailer,Hyderabad,Agnus Capital,Private Equity,4500000.0,2015.0,12.0
2015-12-07,Faasos,QSR Chain,Pune,"ru-Net, Sequoia Capital,\\xc2\\xa0 Lightbox Ventures",Private Equity,30000000.0,2015.0,12.0
2015-12-07,Leaf Wearables,Smart Safety Wearable Devices,Delhi,"Ajeet Khurana Jinesh Shah, Vikram Chachra, Dr. Aniruddha Malpani",Seed Funding,250000.0,2015.0,12.0
2015-12-07,Coolshare,Cab Sharing service Mobile app,Mumbai,Gopal Aggarwal,Seed Funding,100000.0,2015.0,12.0
2015-12-08,Yumist,Home Cooked Food Order & Delivery platform,Gurgaon,"Unilazer Ventures, Orios Venture Partners, Steven Lurie",Private Equity,2000000.0,2015.0,12.0
2015-12-09,Jigsaw Academy,Online School for Analytics learning,Bengaluru,Manipal Global Education Services,Private Equity,3000000.0,2015.0,12.0
2015-12-09,Voxweb,Picture creation & Social mobile app,Mumbai,Undisclosed Investor,Seed Funding,350000.0,2015.0,12.0
2015-12-09,Aye Finance,Nonbanking finance company,Delhi,"SAIF Partners, Accion",Private Equity,3000000.0,2015.0,12.0
2015-12-10,BlackBuck,Online Freight Services Aggregator,Bengaluru,"Tiger Global Management, Yuri Milner, Apoletto, Accel Partners, Flipkart",Private Equity,25000000.0,2015.0,12.0
2015-12-10,HomeStudio,Online Branded Furniture etailer,Bengaluru,Bren Corporation,Private Equity,5000000.0,2015.0,12.0
2015-12-10,PropheSee,Digital Analytics Platform,Delhi,"Indian Angel Network, Stanford Angels, Entrepreneurs India",Seed Funding,500000.0,2015.0,12.0
2015-12-10,i2e1,Internet Network Infrastructure Services,Delhi,GrowX Ventures,Seed Funding,500000.0,2015.0,12.0
2015-12-10,Holisol Logistics,Supply Chain & Logistics Solutions,Delhi,CLSA Capital Partners ARIA IV Funds,Private Equity,10000000.0,2015.0,12.0
2015-12-10,Paynear,Mobile Point of Sale solutions,Hyderabad,Mitesh Majithia,Private Equity,2500000.0,2015.0,12.0
2015-12-10,Chillr,Peer-to-Peer Money Transfer & Recharge App,Mumbai,"Sequoia Capital, Blume Ventures, Uniqorn Ventures and other",Private Equity,70000000.0,2015.0,12.0
2015-12-11,EureQa,Test Automation SAAS platform,Hyderabad/USA,"Sashi Reddi, Gabriel Investments",Seed Funding,600000.0,2015.0,12.0
2015-12-11,OnlineRTI,Online RTI application services,Bengaluru,"LetsVenture, Mohandas Pai",Seed Funding,150000.0,2015.0,12.0
2015-12-11,Weddingz.in,Wedding Venues & Vendors Marketplace,Mumbai,"Rajan Anandan, Zoya Akhtar, Reema Kagati, Ruchi Narain, Amrish Kumar, Hrishikesh Parandekar",Seed Funding,1000000.0,2015.0,12.0
2015-12-14,Capricoast,Modular Furnishings Marketplace,Bengaluru,"Accel Partners India, RB Investments",Private Equity,3500000.0,2015.0,12.0
2015-12-14,Cabsguru,Cab search Comparison & Booking platform,Delhi,Prashanth Ranganathan,Seed Funding,200000.0,2015.0,12.0
2015-12-14,Whoop,Performance Optimization Platform for athletes,Boston,Infosys,Private Equity,3000000.0,2015.0,12.0
2015-12-15,Streamoid,visual search and discovery platform,Bangalore / Palo Alto,Undisclosed,Seed Funding,1000000.0,2015.0,12.0
2015-12-16,Housejoy,Home services marketplace,Bengaluru,"Amazon, Vertex Ventures, Qualcomm, Ru-Net Technology Partners, Matrix Partners",Private Equity,22500000.0,2015.0,12.0
2015-12-16,Bluebirch,End to End reverse logistics Solution platform,Bengaluru,"Chicago Capital Ventures, Sanjay Mehta, Others",Seed Funding,2000000.0,2015.0,12.0
2015-12-16,MeraDoctor,Virtual Health consultation app,Mumbai,Unilazer,Private Equity,1200000.0,2015.0,12.0
2015-12-17,Rivigo,Logistics Services Provider,Gurgaon,SAIF Partners and others,Private Equity,30000000.0,2015.0,12.0
2015-12-17,Springboard,Data Science & UX design Learning platform,Bengaluru,"Allen Blue, John Katzman, Naveen Tewari, Kartik Hosanagar, Kashyap Deorah, 500 Startups, Blue Fog Capital",Seed Funding,1700000.0,2015.0,12.0
2015-12-18,Ampere Vehicles,Electric Bike Manufacturers,Coimbatore,Kris Gopalakrishnan & Others,Seed Funding,1200000.0,2015.0,12.0
2015-12-18,CBREX,International Hiring Platform,Mumbai / NY,"Prahlad Rao, Sundara Rajan, Vikram Chachra",Seed Funding,200000.0,2015.0,12.0
2015-12-21,TruckMandi,Logistics Service Provider Marketplace,Delhi,"Ritesh Dwivedy, Ramakant Sharma, Mount Nathan Advisors",Private Equity,2000000.0,2015.0,12.0
2015-12-21,Peppertap,Hyperlocal\\xc2\\xa0 Grocery Delivery Service,Gurgaon,Innoven Capital,Private Equity,4000000.0,2015.0,12.0
2015-12-21,KOOH Sports,Sports Education Platform,Mumbai,"TCS, HDFC, Faering Capital, Elevate Sports",Private Equity,2000000.0,2015.0,12.0
2015-12-22,LatestOne,Mobile accessories online store,Hyderabad,Palred Technologies Ltd,Private Equity,3000000.0,2015.0,12.0
2015-12-22,Arya.ai,Artificial Intelligence platform,Mumbai,"YourNest Angel Fund, Venture Nursery",Private Equity,750000.0,2015.0,12.0
2015-12-22,Doctor Insta,Medical Consultation & Doctor appointment booking platform,Gurgaon,"Rishi Parti, BrahmaX Ventures",Private Equity,500000.0,2015.0,12.0
2015-12-22,MobieFit,Mobile Fitness App,Goa,Medi Assist,Private Equity,1000000.0,2015.0,12.0
2015-12-23,Mech Mocha,Mobile Game development & Design platform,Bengaluru,"Blume Ventures, Flipkart",Seed Funding,1000000.0,2015.0,12.0
2015-12-23,Shotang.com,B2B eCommerce Marketplace,Bengaluru,"Exfinity Venture Partners, Unitus Impact Livelihoods Fund",Private Equity,5000000.0,2015.0,12.0
2015-12-24,Black White Orange,B2B Merchandize platform,Mumbai,Collaborative Licensing Ventures LLP,Seed Funding,303000.0,2015.0,12.0
2015-12-24,Canvera,Photographer Online search & booking platform,Bengaluru,Info Edge (India) Ltd,Private Equity,2200000.0,2015.0,12.0
2015-12-28,Town Essentials,Grocery Delivery platform,Bengaluru,"Sharad Hegde, Girish Reddy, Siddharth Patil, Shrikant Patil",Seed Funding,1000000.0,2015.0,12.0
2015-12-28,Bumper,Mobile Car Servicing appointment app,Bengaluru,SAIF Partners,Seed Funding,500000.0,2015.0,12.0
2015-12-29,Hotify,New Curation Mobile App,Bengaluru,Mahavir Pratap Sharma,Seed Funding,150000.0,2015.0,12.0
2015-12-29,MobiKwik,Mobile Wallet,Gurgaon,"Sequoia Capital, Tree Line Asia, Innoven Capital",Private Equity,6600000.0,2015.0,12.0
2015-11-02,Twigly,Online Food Ordering & Delivery platform,Gurgaon,"Amit Gupta, Sahil Barua, Mukul Singhal, Tracxn Labs",Seed Funding,200000.0,2015.0,11.0
2015-11-02,CityFlo,Bus Aggregation and rental mobile app,Mumbai,IDG Ventures,Seed Funding,750000.0,2015.0,11.0
2015-11-03,Pokkt,Alternate Mobile Monetization platform,Mumbai,"Segnel Venture, Shinji Kimura, Sundar Chanrai, JAFCO Asia, SingTel\\xe2\\x80\\x99s Innov8, Jungle Ventures, K Ganesh",Private Equity,5000000.0,2015.0,11.0
2015-11-03,oibanit,Online Food Ordering Marketplace,Vadodara,"Varun Ahuja, Anubhav Verma",Seed Funding,150000.0,2015.0,11.0
2015-11-03,Stuffed,Quick Service Restaurant & Online Delivery,Mumbai,Riqueza Capital,Seed Funding,385000.0,2015.0,11.0
2015-11-03,LoanBaba,Online Loans Marketplace,Mumbai,,Seed Funding,320000.0,2015.0,11.0
2015-11-03,Deyor Rooms,Budget Hotels Aggregator,Delhi,Dheeraj Jain & Others,Seed Funding,500000.0,2015.0,11.0
2015-11-03,Bidgely,Efficient Energy Management platform,USA/India,"Constellation Technology Ventures (Exelon Corporation), E.ON, RWE, Khosla Ventures",Private Equity,16600000.0,2015.0,11.0
2015-11-04,Shirsa Labs,Digital Intelligent learning platform,Mumbai,ah! Ventures,Seed Funding,250000.0,2015.0,11.0
2015-11-04,YourDOST,Online Counselling and psychological support platform,Gwalior,"Phanindra Sama, Aprameya Radhakrishna, Aneesh Reddy, Neeraj Jawalkar, Sanjay Anandaram, Pavan Ongole, Venk Krishnan",Seed Funding,400000.0,2015.0,11.0
2015-11-05,BookMyBai,Domestic Help Aggregation platform,Mumbai,Vineel Nalla & Others,Seed Funding,150000.0,2015.0,11.0
2015-11-05,MyIndianStay,Home Stay & room rentals platform,Goa,Undisclosed investors,Seed Funding,200000.0,2015.0,11.0
2015-11-06,Satvacart,Online Grocery platform,Gurgaon,Undisclosed HNIs,Private Equity,1800000.0,2015.0,11.0
2015-11-06,POPxo.com,Online content platform for women,Delhi,"IDG Ventures India, Kalaari Capital, 500 Startups",Private Equity,2000000.0,2015.0,11.0
2015-11-06,SparesHub,Online Vehicle Spare Parts etailer,Pune,"Hyderabad Angels, M&S Partners",Seed Funding,460000.0,2015.0,11.0
2015-11-06,Explara,Event Ticketing platform,Pune,"Hyderabad Angels, Singapore Angel Network, Ness Wadia",Private Equity,490000.0,2015.0,11.0
2015-11-06,Yuvi Hospitality,Premium dining Lounges & restaurants,Gurgaon,Chandralekha Construction Pvt. Ltd.,Private Equity,15000000.0,2015.0,11.0
2015-11-09,AppVirality,Mobile Growth Hacking\\nPlatform,Hyderabad,"Rajan Anandan, Mike Galgon, Ravi Gururaj, Ashim Mehra,\\xc2\\xa0 Mohit Saxena, Internet Group, TNN Capital and others",Seed Funding,500000.0,2015.0,11.0
2015-11-09,iStar Skill Development,Skill Training Startup,Bengaluru,"Michael & Susan Dell Foundation, Unitus Seed Fund",Private Equity,1500000.0,2015.0,11.0
